Label,Left,Top,Right,Bottom,Filename
trafficlight,1034,290,1046,309,1286.jpg
trafficlight,858,263,874,295,1286.jpg
trafficlight,646,212,662,247,1286.jpg
trafficlight,498,313,505,322,1286.jpg
bus,158,293,328,391,1286.jpg
car,517,387,837,623,1286.jpg
car,498,351,547,385,1286.jpg
car,712,357,773,377,1286.jpg
car,0,345,30,554,1286.jpg
car,326,362,354,381,1286.jpg
car,466,377,812,643,1287.jpg
car,601,305,628,322,1287.jpg
trafficlight,742,199,757,236,1288.jpg
trafficlight,604,152,620,188,1288.jpg
truck,345,228,566,360,1288.jpg
car,499,389,818,638,1288.jpg
person,1121,290,1144,353,1288.jpg
person,1083,291,1101,354,1288.jpg
person,810,278,821,298,1288.jpg
trafficlight,724,245,729,255,1289.jpg
car,486,393,794,609,1289.jpg
car,843,325,935,370,1289.jpg
car,584,295,618,315,1289.jpg
car,467,385,789,604,1290.jpg
car,596,326,621,338,1290.jpg
car,470,390,800,650,1291.jpg
car,888,230,949,276,1291.jpg
car,958,227,1012,266,1291.jpg
trafficlight,658,105,684,165,1292.jpg
trafficlight,465,306,472,317,1292.jpg
trafficlight,349,287,360,308,1292.jpg
trafficlight,304,306,311,318,1292.jpg
trafficlight,845,124,868,183,1292.jpg
bus,0,302,145,427,1292.jpg
car,498,386,833,618,1292.jpg
car,351,363,467,429,1292.jpg
car,395,383,826,637,1293.jpg
car,235,268,400,328,1293.jpg
stopsign,1111,276,1159,322,1294.jpg
trafficlight,589,113,614,174,1294.jpg
trafficlight,795,123,817,183,1294.jpg
trafficlight,1022,196,1043,250,1294.jpg
truck,9,243,239,368,1294.jpg
car,513,382,842,625,1294.jpg
car,660,322,760,357,1294.jpg
car,601,332,666,356,1294.jpg
person,1152,337,1181,390,1294.jpg
trafficlight,659,256,669,275,1295.jpg
car,529,312,585,352,1295.jpg
car,438,373,820,626,1295.jpg
car,619,309,640,325,1295.jpg
car,280,312,337,335,1295.jpg
trafficlight,704,227,714,244,1296.jpg
trafficlight,633,225,642,240,1296.jpg
car,473,389,784,634,1296.jpg
car,682,297,710,313,1296.jpg
car,481,389,797,605,1297.jpg
car,2,321,166,374,1297.jpg
car,632,310,655,328,1297.jpg
car,607,306,624,322,1297.jpg
car,672,309,691,328,1297.jpg
trafficlight,187,211,197,230,1298.jpg
car,472,399,797,641,1298.jpg
car,521,302,621,378,1298.jpg
car,474,285,540,322,1298.jpg
car,693,301,812,347,1298.jpg
car,532,287,584,304,1298.jpg
car,423,274,476,314,1298.jpg
car,143,292,184,309,1298.jpg
person,1192,286,1227,372,1298.jpg
train,8,190,420,481,1299.jpg
bus,1,198,424,423,1299.jpg
car,419,384,781,633,1299.jpg
car,695,297,739,317,1299.jpg
train,438,380,780,637,1300.jpg
car,5,272,389,481,1300.jpg
car,426,382,773,638,1300.jpg
person,230,300,280,344,1300.jpg
truck,182,298,582,501,1301.jpg
car,398,384,798,640,1301.jpg
car,842,321,866,336,1301.jpg
bus,123,321,243,422,1302.jpg
car,467,392,795,615,1302.jpg
car,0,356,188,497,1302.jpg
car,696,347,723,360,1302.jpg
trafficlight,694,244,702,256,1303.jpg
trafficlight,749,260,757,275,1303.jpg
car,513,385,853,629,1303.jpg
car,662,322,755,390,1303.jpg
car,656,307,735,357,1303.jpg
car,638,304,660,318,1303.jpg
car,712,311,755,346,1303.jpg
person,855,294,868,342,1303.jpg
car,493,388,827,600,1304.jpg
car,838,349,972,406,1304.jpg
car,738,357,789,386,1304.jpg
car,627,353,669,377,1304.jpg
car,397,376,800,646,1305.jpg
car,771,279,817,313,1305.jpg
person,702,273,715,303,1305.jpg
person,926,277,941,313,1305.jpg
person,938,275,952,313,1305.jpg
car,866,284,1034,395,1306.jpg
car,860,258,936,315,1306.jpg
car,423,382,777,639,1306.jpg
car,595,319,703,393,1307.jpg
car,472,393,816,626,1307.jpg
car,379,316,454,376,1307.jpg
car,508,326,578,368,1307.jpg
car,289,352,462,453,1307.jpg
car,39,317,104,352,1307.jpg
car,305,315,347,344,1307.jpg
car,489,386,822,611,1308.jpg
person,1084,329,1114,417,1308.jpg
person,1038,326,1071,407,1308.jpg
car,437,385,764,624,1309.jpg
pottedplant,76,346,151,394,1310.jpg
car,355,374,939,613,1310.jpg
car,734,311,774,329,1310.jpg
car,468,393,793,623,1311.jpg
car,755,345,841,387,1311.jpg
car,235,329,315,359,1311.jpg
car,372,327,448,363,1311.jpg
car,765,311,800,333,1311.jpg
trafficlight,132,76,146,100,1312.jpg
trafficlight,706,132,715,146,1312.jpg
trafficlight,231,124,241,151,1312.jpg
bus,934,158,1171,211,1312.jpg
car,484,378,802,647,1312.jpg
car,135,233,349,342,1312.jpg
car,480,183,519,205,1312.jpg
trafficlight,752,51,783,135,1313.jpg
trafficlight,1035,140,1066,217,1313.jpg
trafficlight,473,50,517,126,1313.jpg
trafficlight,534,151,552,193,1313.jpg
trafficlight,495,53,531,122,1313.jpg
car,465,399,818,614,1313.jpg
car,274,329,408,398,1313.jpg
car,552,321,580,335,1313.jpg
car,377,331,415,370,1313.jpg
car,364,376,837,643,1314.jpg
car,350,283,402,309,1314.jpg
truck,426,293,489,337,1315.jpg
car,460,393,808,623,1315.jpg
car,917,331,1220,476,1315.jpg
car,784,319,859,372,1315.jpg
car,675,312,725,351,1315.jpg
car,610,306,641,325,1315.jpg
car,587,306,608,318,1315.jpg
car,391,305,428,326,1315.jpg
person,947,311,963,352,1315.jpg
car,603,317,720,394,1316.jpg
car,478,394,821,626,1316.jpg
car,322,349,479,448,1316.jpg
car,516,323,589,370,1316.jpg
car,394,318,463,355,1316.jpg
car,78,318,127,348,1316.jpg
car,311,314,357,342,1316.jpg
trafficlight,279,2,300,25,1317.jpg
car,582,262,687,333,1317.jpg
car,544,234,615,271,1317.jpg
car,258,205,297,228,1317.jpg
car,479,373,885,650,1317.jpg
car,314,196,345,210,1317.jpg
car,463,399,806,621,1318.jpg
car,537,320,610,378,1318.jpg
car,549,307,576,322,1318.jpg
car,579,309,621,332,1318.jpg
person,1188,321,1218,409,1318.jpg
car,456,384,906,625,1319.jpg
car,480,375,878,626,1320.jpg
car,491,394,825,626,1321.jpg
car,688,317,747,357,1321.jpg
car,831,323,927,390,1321.jpg
car,1082,339,1271,558,1321.jpg
car,618,308,651,327,1321.jpg
car,620,315,654,342,1321.jpg
car,402,297,479,343,1321.jpg
car,588,306,609,319,1321.jpg
car,677,309,717,327,1321.jpg
car,598,306,625,321,1321.jpg
car,381,307,411,329,1321.jpg
person,1020,313,1046,367,1321.jpg
person,1089,336,1107,371,1321.jpg
trafficlight,661,260,668,273,1322.jpg
trafficlight,609,242,615,255,1322.jpg
trafficlight,626,268,633,279,1322.jpg
car,478,386,792,624,1322.jpg
car,626,304,660,327,1322.jpg
car,588,322,654,372,1322.jpg
car,555,298,575,312,1322.jpg
car,583,305,638,339,1322.jpg
person,758,296,769,342,1322.jpg
car,467,400,804,628,1323.jpg
car,504,331,593,417,1323.jpg
car,602,316,645,350,1323.jpg
car,589,307,609,318,1323.jpg
car,553,305,572,318,1323.jpg
person,888,317,902,353,1323.jpg
person,868,317,879,349,1323.jpg
person,874,315,886,352,1323.jpg
car,762,340,861,376,1324.jpg
car,461,391,806,621,1324.jpg
car,1041,349,1138,374,1324.jpg
person,984,327,1040,477,1324.jpg
car,495,394,809,615,1325.jpg
car,535,349,559,373,1325.jpg
trafficlight,778,91,809,159,1326.jpg
trafficlight,534,84,584,148,1326.jpg
trafficlight,1023,165,1048,231,1326.jpg
car,457,390,795,613,1326.jpg
car,0,346,151,415,1326.jpg
car,245,339,403,415,1326.jpg
person,1256,321,1279,423,1326.jpg
trafficlight,209,159,221,175,1327.jpg
trafficlight,606,134,622,153,1327.jpg
trafficlight,33,115,51,139,1327.jpg
trafficlight,129,128,142,141,1327.jpg
trafficlight,680,135,694,156,1327.jpg
trafficlight,610,127,624,149,1327.jpg
car,484,384,796,657,1327.jpg
car,606,243,680,299,1327.jpg
car,623,222,670,243,1327.jpg
car,259,208,319,229,1327.jpg
car,486,386,813,609,1328.jpg
car,1,331,124,376,1328.jpg
car,607,340,679,384,1328.jpg
car,306,326,371,353,1328.jpg
car,659,331,696,358,1328.jpg
car,722,321,745,341,1328.jpg
car,736,321,764,346,1328.jpg
bus,292,310,366,356,1329.jpg
car,915,334,1279,525,1329.jpg
car,445,399,795,626,1329.jpg
car,582,317,643,360,1329.jpg
car,775,339,860,390,1329.jpg
car,653,362,790,439,1329.jpg
trafficlight,661,260,668,273,1330.jpg
trafficlight,609,242,615,255,1330.jpg
car,477,387,793,622,1330.jpg
car,626,304,660,327,1330.jpg
car,588,322,653,372,1330.jpg
car,559,299,576,311,1330.jpg
car,582,305,638,338,1330.jpg
person,755,296,767,348,1330.jpg
car,447,373,779,637,1331.jpg
car,454,396,798,614,1332.jpg
car,518,332,587,382,1332.jpg
car,581,325,620,350,1332.jpg
car,705,326,768,370,1332.jpg
car,578,299,591,309,1332.jpg
trafficlight,748,269,759,292,1333.jpg
trafficlight,1008,195,1023,224,1333.jpg
trafficlight,1086,216,1110,277,1333.jpg
truck,1111,267,1279,373,1333.jpg
car,757,333,931,449,1333.jpg
car,454,345,582,428,1333.jpg
car,459,389,784,614,1333.jpg
car,457,380,781,609,1334.jpg
car,642,324,723,383,1334.jpg
car,1020,349,1247,450,1334.jpg
car,704,317,748,342,1334.jpg
car,925,339,1041,401,1334.jpg
car,715,306,745,325,1334.jpg
car,475,390,812,612,1335.jpg
car,493,382,808,604,1336.jpg
car,879,359,1015,402,1336.jpg
car,1242,344,1279,430,1336.jpg
car,513,352,717,412,1336.jpg
car,844,273,887,299,1337.jpg
car,396,371,801,643,1337.jpg
car,742,254,779,291,1337.jpg
trafficlight,654,216,673,242,1338.jpg
trafficlight,39,9,77,94,1338.jpg
truck,810,268,983,402,1338.jpg
car,477,389,800,614,1338.jpg
car,754,325,788,345,1338.jpg
car,435,387,788,627,1339.jpg
car,529,310,585,336,1339.jpg
car,586,300,632,320,1339.jpg
trafficlight,952,4,979,83,1340.jpg
trafficlight,49,200,61,233,1340.jpg
bus,798,243,1171,343,1340.jpg
car,370,382,833,631,1340.jpg
person,803,404,1023,709,1340.jpg
trafficlight,278,203,304,235,1341.jpg
trafficlight,531,283,539,295,1341.jpg
trafficlight,486,275,495,288,1341.jpg
trafficlight,145,199,161,235,1341.jpg
car,436,331,528,382,1341.jpg
car,449,388,774,627,1341.jpg
car,787,338,844,371,1341.jpg
car,19,325,119,365,1341.jpg
car,753,324,810,349,1341.jpg
car,401,318,454,362,1341.jpg
car,1216,344,1262,357,1341.jpg
car,443,386,762,626,1342.jpg
bus,48,237,251,309,1343.jpg
car,372,356,986,613,1343.jpg
car,519,275,552,298,1343.jpg
car,562,277,600,302,1343.jpg
trafficlight,0,162,9,199,1344.jpg
trafficlight,119,187,132,211,1344.jpg
car,452,392,785,643,1344.jpg
car,514,275,574,321,1344.jpg
car,918,333,1279,525,1345.jpg
car,445,398,792,628,1345.jpg
car,583,316,648,362,1345.jpg
car,652,360,789,438,1345.jpg
car,305,310,373,354,1345.jpg
car,822,322,913,377,1345.jpg
car,457,309,475,323,1345.jpg
trafficlight,788,226,800,251,1346.jpg
car,770,330,807,364,1346.jpg
car,480,390,801,618,1346.jpg
car,453,382,785,617,1347.jpg
car,592,327,673,381,1347.jpg
car,921,351,1130,441,1347.jpg
car,1143,384,1277,510,1347.jpg
car,657,317,693,342,1347.jpg
car,669,305,691,323,1347.jpg
car,652,306,677,323,1347.jpg
person,1150,315,1184,389,1347.jpg
trafficlight,557,140,577,188,1348.jpg
trafficlight,734,206,751,239,1348.jpg
car,496,384,811,622,1348.jpg
car,255,332,369,384,1348.jpg
person,112,333,127,371,1348.jpg
trafficlight,573,68,592,95,1349.jpg
trafficlight,675,71,687,100,1349.jpg
trafficlight,20,105,36,128,1349.jpg
car,486,373,801,673,1349.jpg
car,554,214,637,274,1349.jpg
car,587,182,633,217,1349.jpg
car,0,173,74,201,1349.jpg
person,908,162,925,210,1349.jpg
person,927,164,944,210,1349.jpg
person,1022,172,1053,216,1349.jpg
car,475,392,806,634,1350.jpg
car,501,257,568,291,1350.jpg
trafficlight,1058,166,1076,212,1351.jpg
bus,1051,243,1279,317,1351.jpg
car,446,385,773,638,1351.jpg
car,109,296,147,312,1351.jpg
person,730,288,766,358,1351.jpg
person,1083,285,1129,399,1351.jpg
person,1057,296,1085,393,1351.jpg
trafficlight,319,192,338,230,1352.jpg
trafficlight,761,279,772,296,1352.jpg
trafficlight,684,251,692,273,1352.jpg
car,542,343,620,390,1352.jpg
car,743,336,826,399,1352.jpg
car,60,330,181,373,1352.jpg
car,481,392,816,620,1352.jpg
trafficlight,668,102,702,164,1353.jpg
trafficlight,888,106,913,170,1353.jpg
bus,888,239,1247,448,1353.jpg
car,482,387,802,611,1353.jpg
car,820,344,887,382,1353.jpg
car,609,354,693,380,1353.jpg
trafficlight,660,174,670,185,1354.jpg
trafficlight,708,176,716,189,1354.jpg
trafficlight,547,162,557,173,1354.jpg
car,505,387,806,646,1354.jpg
car,646,223,674,238,1354.jpg
car,448,383,774,634,1355.jpg
car,326,290,408,317,1355.jpg
person,953,285,984,348,1355.jpg
person,702,286,718,326,1355.jpg
person,942,285,967,344,1355.jpg
trafficlight,535,83,558,135,1356.jpg
trafficlight,988,187,1001,218,1356.jpg
car,443,368,916,634,1356.jpg
car,1094,351,1278,549,1356.jpg
car,751,291,1015,404,1356.jpg
car,499,287,538,303,1356.jpg
trafficlight,488,293,496,309,1357.jpg
trafficlight,430,289,440,305,1357.jpg
trafficlight,544,313,551,327,1357.jpg
trafficlight,434,291,445,305,1357.jpg
car,498,386,833,614,1357.jpg
car,465,335,523,356,1357.jpg
car,467,398,807,626,1358.jpg
car,530,326,611,384,1358.jpg
car,351,304,376,319,1358.jpg
car,566,307,599,322,1358.jpg
car,581,310,618,331,1358.jpg
car,523,302,541,321,1358.jpg
car,581,317,617,342,1358.jpg
person,1205,325,1242,418,1358.jpg
car,558,320,667,392,1359.jpg
car,472,394,816,625,1359.jpg
car,461,324,541,371,1359.jpg
car,192,354,408,468,1359.jpg
car,344,319,423,384,1359.jpg
car,276,317,325,349,1359.jpg
car,1,316,35,356,1359.jpg
car,507,202,590,265,1360.jpg
car,497,164,549,201,1360.jpg
car,489,356,849,681,1360.jpg
car,235,139,277,158,1360.jpg
car,294,140,318,162,1360.jpg
trafficlight,491,213,506,242,1361.jpg
car,388,397,809,633,1361.jpg
car,0,307,163,386,1361.jpg
car,136,296,207,330,1361.jpg
car,308,297,371,324,1361.jpg
car,457,385,768,631,1362.jpg
car,736,286,798,316,1362.jpg
person,675,282,688,314,1362.jpg
person,875,282,891,325,1362.jpg
trafficlight,102,234,118,260,1363.jpg
trafficlight,34,82,58,141,1363.jpg
trafficlight,680,275,689,293,1363.jpg
trafficlight,617,273,633,290,1363.jpg
trafficlight,741,292,750,309,1363.jpg
trafficlight,164,255,177,278,1363.jpg
car,129,328,448,510,1363.jpg
car,488,384,833,634,1363.jpg
car,709,320,833,410,1363.jpg
car,380,320,526,391,1363.jpg
car,543,342,575,358,1363.jpg
car,141,314,306,374,1363.jpg
person,1063,307,1083,370,1363.jpg
truck,850,318,988,396,1364.jpg
car,468,392,784,629,1364.jpg
car,668,311,707,344,1364.jpg
car,248,313,335,354,1364.jpg
car,699,328,757,365,1364.jpg
car,489,306,517,324,1364.jpg
car,785,328,849,362,1364.jpg
car,558,307,572,318,1364.jpg
car,133,314,256,360,1364.jpg
truck,1102,244,1166,332,1365.jpg
car,433,356,962,684,1365.jpg
car,1013,296,1089,347,1365.jpg
car,910,285,986,326,1365.jpg
train,421,372,799,638,1366.jpg
car,770,278,816,312,1366.jpg
car,420,378,779,637,1366.jpg
person,705,272,715,304,1366.jpg
person,940,276,953,312,1366.jpg
person,927,276,940,312,1366.jpg
trafficlight,612,239,619,252,1367.jpg
trafficlight,665,257,672,271,1367.jpg
car,493,387,820,622,1367.jpg
car,585,316,663,385,1367.jpg
car,625,304,670,341,1367.jpg
car,578,305,649,360,1367.jpg
car,559,297,579,311,1367.jpg
person,777,293,790,336,1367.jpg
bus,79,236,275,314,1368.jpg
car,382,363,979,632,1368.jpg
car,8,320,238,622,1368.jpg
car,602,279,634,301,1368.jpg
car,559,280,588,300,1368.jpg
car,486,391,803,601,1369.jpg
car,950,350,1130,426,1369.jpg
car,802,357,861,390,1369.jpg
car,765,357,796,389,1369.jpg
car,736,356,765,386,1369.jpg
trafficlight,691,106,706,148,1370.jpg
trafficlight,842,161,858,199,1370.jpg
trafficlight,553,102,567,138,1370.jpg
car,513,385,810,640,1370.jpg
car,366,259,453,305,1370.jpg
trafficlight,801,0,826,72,1371.jpg
trafficlight,961,2,1010,125,1371.jpg
trafficlight,379,156,387,174,1371.jpg
car,453,384,774,624,1371.jpg
car,1011,297,1135,342,1371.jpg
car,675,278,819,336,1371.jpg
car,82,272,174,300,1371.jpg
car,611,277,717,329,1371.jpg
trafficlight,309,251,318,263,1372.jpg
trafficlight,700,253,709,269,1372.jpg
trafficlight,323,214,332,229,1372.jpg
trafficlight,255,241,268,252,1372.jpg
trafficlight,643,254,655,268,1372.jpg
car,460,387,789,621,1372.jpg
car,663,311,736,363,1372.jpg
car,167,310,227,335,1372.jpg
car,1179,305,1279,353,1372.jpg
car,453,305,495,323,1372.jpg
car,410,378,785,638,1373.jpg
car,647,277,674,290,1373.jpg
bus,55,229,333,300,1374.jpg
car,265,391,856,715,1374.jpg
car,335,376,900,619,1375.jpg
car,844,279,895,313,1375.jpg
person,738,277,750,303,1375.jpg
person,619,413,675,448,1375.jpg
trafficlight,994,139,1005,161,1376.jpg
car,19,270,144,334,1376.jpg
car,500,390,855,646,1376.jpg
car,804,283,889,308,1376.jpg
car,909,303,1199,406,1376.jpg
car,458,283,498,306,1376.jpg
car,1160,340,1279,479,1376.jpg
person,762,275,772,301,1376.jpg
car,490,381,794,600,1377.jpg
car,653,311,681,335,1377.jpg
car,472,394,789,644,1378.jpg
car,195,246,328,318,1378.jpg
car,635,227,658,247,1378.jpg
car,673,222,696,240,1378.jpg
car,499,392,857,639,1379.jpg
car,832,268,871,294,1379.jpg
car,1108,315,1275,650,1379.jpg
trafficlight,665,159,675,173,1380.jpg
trafficlight,724,160,732,176,1380.jpg
trafficlight,488,151,498,168,1380.jpg
car,478,387,791,619,1380.jpg
car,660,217,690,236,1380.jpg
trafficlight,569,251,589,276,1381.jpg
trafficlight,663,255,675,279,1381.jpg
trafficlight,755,282,768,308,1381.jpg
car,459,387,795,610,1381.jpg
car,248,361,284,379,1381.jpg
car,451,354,514,377,1381.jpg
car,330,352,394,381,1381.jpg
person,39,353,56,388,1381.jpg
bus,901,160,1097,211,1382.jpg
car,487,382,800,653,1382.jpg
car,312,213,435,282,1382.jpg
car,493,178,528,201,1382.jpg
car,0,191,94,230,1382.jpg
trafficlight,751,0,792,94,1383.jpg
trafficlight,1073,111,1106,209,1383.jpg
trafficlight,708,286,718,304,1383.jpg
trafficlight,421,0,460,73,1383.jpg
trafficlight,449,0,489,72,1383.jpg
trafficlight,642,264,649,279,1383.jpg
car,678,332,742,384,1383.jpg
car,496,383,822,623,1383.jpg
car,114,331,209,367,1383.jpg
car,534,340,588,376,1383.jpg
car,447,385,773,635,1384.jpg
car,818,285,908,319,1384.jpg
car,363,292,421,317,1384.jpg
person,690,286,705,320,1384.jpg
person,907,285,931,337,1384.jpg
car,487,390,799,638,1385.jpg
car,601,303,626,319,1385.jpg
car,475,392,802,610,1386.jpg
car,465,276,492,294,1386.jpg
trafficlight,763,279,773,295,1387.jpg
trafficlight,684,250,693,273,1387.jpg
trafficlight,315,193,333,228,1387.jpg
car,541,342,620,391,1387.jpg
car,744,337,831,398,1387.jpg
car,63,329,165,372,1387.jpg
car,490,390,815,621,1387.jpg
car,384,379,808,639,1388.jpg
car,581,275,610,295,1388.jpg
trafficlight,928,39,960,114,1389.jpg
car,485,391,818,624,1389.jpg
car,588,323,661,372,1389.jpg
car,556,312,601,343,1389.jpg
car,377,310,402,329,1389.jpg
car,521,307,545,333,1389.jpg
car,664,318,721,346,1389.jpg
car,488,308,514,323,1389.jpg
car,531,308,556,335,1389.jpg
car,488,383,813,617,1390.jpg
car,537,319,631,384,1390.jpg
car,262,302,318,336,1390.jpg
car,514,303,565,337,1390.jpg
car,655,313,735,347,1390.jpg
car,477,289,515,323,1390.jpg
car,480,391,807,638,1391.jpg
trafficlight,217,213,224,231,1392.jpg
car,492,389,811,633,1392.jpg
car,558,300,663,377,1392.jpg
car,508,282,574,320,1392.jpg
car,455,272,508,309,1392.jpg
car,721,302,837,346,1392.jpg
person,1109,288,1136,353,1392.jpg
trafficlight,617,148,636,193,1393.jpg
trafficlight,762,156,780,202,1393.jpg
car,480,387,802,608,1393.jpg
car,227,325,338,373,1393.jpg
car,581,310,617,337,1393.jpg
car,114,312,210,367,1393.jpg
car,624,293,642,306,1393.jpg
car,574,294,594,305,1393.jpg
person,990,320,1022,393,1393.jpg
trafficlight,257,209,273,239,1394.jpg
car,843,333,1168,489,1394.jpg
car,1135,341,1276,474,1394.jpg
car,442,396,796,636,1394.jpg
car,545,314,609,360,1394.jpg
car,594,346,698,390,1394.jpg
car,125,312,261,377,1394.jpg
car,453,305,479,325,1394.jpg
car,827,331,911,381,1394.jpg
trafficlight,671,236,682,254,1395.jpg
trafficlight,574,231,587,257,1395.jpg
truck,373,269,529,348,1395.jpg
car,476,385,797,616,1395.jpg
car,19,297,128,344,1395.jpg
car,608,325,657,344,1395.jpg
person,914,328,928,372,1395.jpg
trafficlight,95,112,115,160,1396.jpg
trafficlight,152,244,161,267,1396.jpg
trafficlight,638,271,647,286,1396.jpg
trafficlight,579,268,589,287,1396.jpg
trafficlight,634,271,642,286,1396.jpg
trafficlight,97,229,111,251,1396.jpg
trafficlight,692,287,700,301,1396.jpg
trafficlight,298,276,324,297,1396.jpg
truck,396,299,499,360,1396.jpg
car,484,380,825,638,1396.jpg
car,192,315,440,444,1396.jpg
car,649,307,726,368,1396.jpg
car,737,325,787,346,1396.jpg
car,385,301,509,361,1396.jpg
car,447,373,779,638,1397.jpg
trafficlight,963,0,1003,38,1398.jpg
car,815,325,1197,525,1398.jpg
car,494,390,820,624,1398.jpg
car,522,349,646,421,1398.jpg
car,532,315,593,358,1398.jpg
car,710,328,780,370,1398.jpg
car,590,322,695,391,1399.jpg
car,475,392,818,625,1399.jpg
car,494,325,568,367,1399.jpg
car,269,352,448,456,1399.jpg
car,371,317,448,378,1399.jpg
car,20,314,93,354,1399.jpg
car,302,315,342,344,1399.jpg
trafficlight,706,247,713,259,1400.jpg
car,452,373,800,634,1400.jpg
car,698,292,726,307,1400.jpg
car,688,293,717,308,1400.jpg
car,632,292,662,310,1400.jpg
car,651,296,680,313,1400.jpg
trafficlight,283,2,303,32,1401.jpg
car,466,392,779,646,1401.jpg
car,527,218,590,255,1401.jpg
car,154,201,223,234,1401.jpg
car,550,256,645,318,1401.jpg
train,17,282,468,395,1402.jpg
car,457,392,794,621,1402.jpg
car,728,360,774,378,1402.jpg
car,418,392,781,632,1403.jpg
trafficlight,327,226,341,249,1404.jpg
car,446,398,795,622,1404.jpg
car,945,326,1275,527,1404.jpg
car,597,316,661,360,1404.jpg
car,792,337,872,391,1404.jpg
car,343,309,401,347,1404.jpg
car,655,349,773,424,1404.jpg
car,891,326,1036,385,1404.jpg
car,806,313,892,365,1404.jpg
trafficlight,961,170,988,232,1405.jpg
trafficlight,754,114,774,149,1405.jpg
car,752,324,1120,520,1405.jpg
car,496,396,857,635,1405.jpg
car,466,352,592,442,1405.jpg
car,496,314,552,347,1405.jpg
car,495,310,553,329,1405.jpg
car,401,305,434,322,1405.jpg
car,372,307,409,323,1405.jpg
trafficlight,655,220,672,243,1406.jpg
trafficlight,104,42,140,120,1406.jpg
truck,805,268,961,398,1406.jpg
car,477,391,795,612,1406.jpg
car,753,323,782,345,1406.jpg
trafficlight,780,172,798,216,1407.jpg
trafficlight,463,306,471,317,1407.jpg
trafficlight,926,225,944,270,1407.jpg
trafficlight,638,157,655,199,1407.jpg
trafficlight,293,289,302,307,1407.jpg
bus,2,294,189,416,1407.jpg
car,467,387,792,603,1407.jpg
car,397,355,487,404,1407.jpg
car,344,358,390,380,1407.jpg
car,314,348,337,361,1407.jpg
truck,833,323,872,367,1408.jpg
car,669,307,693,325,1408.jpg
car,719,305,745,330,1408.jpg
car,786,313,818,344,1408.jpg
car,766,307,788,338,1408.jpg
car,742,304,759,328,1408.jpg
car,760,307,780,331,1408.jpg
car,883,328,946,379,1408.jpg
car,444,389,800,628,1408.jpg
car,658,298,674,311,1408.jpg
person,1001,314,1014,357,1408.jpg
car,402,373,925,634,1409.jpg
car,719,308,769,335,1409.jpg
car,878,308,910,329,1409.jpg
car,483,390,807,627,1410.jpg
car,562,305,636,359,1410.jpg
person,1102,303,1131,371,1410.jpg
person,1031,301,1061,358,1410.jpg
trafficlight,390,221,412,246,1411.jpg
trafficlight,291,222,305,248,1411.jpg
trafficlight,590,281,596,292,1411.jpg
car,481,389,801,618,1411.jpg
car,545,325,624,370,1411.jpg
car,793,324,863,364,1411.jpg
car,524,319,564,354,1411.jpg
car,744,322,799,344,1411.jpg
car,164,321,249,353,1411.jpg
car,506,325,527,351,1411.jpg
person,7,318,21,360,1411.jpg
trafficlight,609,242,615,255,1412.jpg
trafficlight,661,259,668,273,1412.jpg
trafficlight,626,268,633,279,1412.jpg
car,478,386,793,626,1412.jpg
car,626,304,660,327,1412.jpg
car,588,322,653,372,1412.jpg
car,559,299,576,311,1412.jpg
car,583,305,638,339,1412.jpg
person,755,294,767,347,1412.jpg
trafficlight,762,117,775,145,1413.jpg
trafficlight,542,75,555,98,1413.jpg
bus,1107,152,1279,255,1413.jpg
car,481,373,808,656,1413.jpg
car,405,194,464,231,1413.jpg
car,467,384,798,609,1414.jpg
car,850,307,948,375,1414.jpg
car,1161,310,1202,339,1414.jpg
person,1245,314,1257,344,1414.jpg
trafficlight,625,144,638,165,1415.jpg
trafficlight,291,170,301,191,1415.jpg
trafficlight,317,88,332,118,1415.jpg
trafficlight,229,148,239,161,1415.jpg
trafficlight,687,138,701,167,1415.jpg
trafficlight,157,136,171,151,1415.jpg
car,467,390,799,640,1415.jpg
car,637,242,714,300,1415.jpg
car,643,227,686,247,1415.jpg
car,389,212,433,229,1415.jpg
car,39,222,118,255,1415.jpg
trafficlight,268,238,281,262,1416.jpg
trafficlight,359,237,377,261,1416.jpg
car,591,320,710,390,1416.jpg
car,479,366,847,623,1416.jpg
car,559,332,602,370,1416.jpg
car,406,354,550,445,1416.jpg
car,474,327,544,366,1416.jpg
car,255,338,289,365,1416.jpg
car,900,327,1279,530,1417.jpg
car,484,388,811,620,1417.jpg
car,512,314,577,359,1417.jpg
car,516,346,645,425,1417.jpg
car,679,325,759,367,1417.jpg
car,455,398,790,643,1418.jpg
person,1221,281,1248,344,1418.jpg
trafficlight,488,293,496,310,1419.jpg
trafficlight,544,312,552,328,1419.jpg
trafficlight,430,288,440,304,1419.jpg
trafficlight,434,291,445,305,1419.jpg
car,499,385,833,614,1419.jpg
car,440,334,495,358,1419.jpg
trafficlight,697,174,705,187,1420.jpg
trafficlight,654,176,663,187,1420.jpg
trafficlight,552,163,562,173,1420.jpg
car,502,389,833,648,1420.jpg
trafficlight,83,144,127,200,1421.jpg
trafficlight,513,281,521,295,1421.jpg
trafficlight,575,298,586,313,1421.jpg
car,232,356,387,456,1421.jpg
car,492,391,811,619,1421.jpg
car,900,348,993,394,1421.jpg
car,322,343,408,398,1421.jpg
car,768,330,857,364,1421.jpg
car,1196,354,1270,376,1421.jpg
car,1114,346,1190,370,1421.jpg
car,509,377,823,603,1422.jpg
